happily	9566	3052	29195432
sweetest	10068	2899	29187132
sticking	11220	2599	29160780
monsters	6351	4591	29157441
jolly	11926	2444	29147144
soldiers	2810	10370	29139700
plot	12607	2311	29134777
furry	6301	4621	29116921
scan	14617	1991	29102447
receiving	3259	8928	29096352
berry	5696	5102	29060992
defeat	4951	5865	29037615
sierra	11222	2587	29031314
painful	9397	3087	29008539
ops	13308	2179	28998132
furniture	4095	7080	28992600
neat	10846	2673	28991358
wasted	13045	2222	28985990
alike	8241	3510	28925910
georgia	2381	12134	28891054
bracelet	8928	3233	28864224
satisfied	8985	3209	28832865
housing	4609	6249	28801641
shore	3497	8234	28794298
starring	2841	10126	28767966
produce	3317	8669	28755073
responding	9598	2995	28746010
monitor	8455	3398	28730090
poem	9591	2995	28725045
ripped	12792	2245	28718040
requests	3401	8439	28701039
pregnancy	7785	3686	28695510
carol	8118	3534	28689012
revenge	8496	3375	28674000
permit	14940	1919	28669860
cities	2291	12514	28669574
derek	7196	3981	28647276
bodies	4996	5727	28612092
busted	10133	2823	28605459
cd	13667	2091	28577697
burns	6348	4499	28559652
champ	4832	5909	28552288
orlando	2464	11587	28550368
bound	5391	5290	28518390
thirsty	8852	3221	28512292
rely	10750	2652	28509000
olivia	13093	2177	28503461
reader	5612	5079	28503348
stroke	9196	3094	28452424
miller	3068	9257	28400476
funniest	7867	3609	28392003
buck	4728	5998	28358544
kurt	11024	2572	28353728
downloaded	8737	3243	28334091
dual	10229	2767	28303643
native	5804	4875	28294500
cups	7397	3820	28256540
formal	12918	2187	28251666
gather	4611	6124	28237764
century	3939	7165	28222935
appreciated	4949	5697	28194453
commitment	4637	6070	28146590
shops	3578	7864	28137392
fathers	4851	5797	28121247
blocking	15441	1820	28102620
buddies	5456	5149	28092944
sounded	19850	1413	28048050
tattoos	7442	3761	27989362
refuse	9276	3016	27976416
depend	15084	1854	27965736
spotted	2216	12616	27957056
gathering	3795	7365	27950175
baker	5968	4683	27948144
gov	4350	6417	27913950
lung	16012	1742	27892904
counts	4742	5876	27863992
founder	3778	7369	27840082
carnival	3944	7055	27824920
patients	2823	9856	27823488
arrest	4902	5672	27804144
ruined	22856	1213	27724328
stephanie	6727	4118	27701786
impress	8374	3307	27692818
cube	12802	2155	27588310
gut	13446	2050	27564300
province	7566	3642	27555372
niece	18464	1492	27548288
ross	4279	6436	27539644
hers	18731	1468	27497108
burned	9059	3034	27485006
engaged	6799	4042	27481558
desert	4076	6734	27447784
propose	27046	1012	27370552
coolest	3859	7091	27364169
instantly	6637	4111	27284707
tables	5960	4577	27278920
equipment	3057	8922	27274554
granted	6884	3959	27253756
desperate	10995	2474	27201630
lens	7344	3700	27172800
uncomfortable	15721	1728	27165888
convention	2478	10946	27124188
kylie	13170	2059	27117030
stare	18612	1455	27080460
feat	3249	8312	27005688
engineer	7895	3420	27000900
mountains	3398	7945	26997110
formula	6211	4345	26986795
climate	3054	8833	26975982
continuing	3537	7598	26874126
soldier	3972	6762	26858664
pleased	3338	8036	26824168
audience	2727	9835	26820045
washed	11807	2270	26801890
edward	7545	3550	26784750
plug	13431	1994	26781414
carried	6695	3991	26719745
mount	4422	6041	26713302
youngest	7002	3815	26712630
glen	8271	3227	26690517
pacific	2885	9248	26680480
academic	9791	2720	26631520
banking	5958	4469	26626302
popped	11807	2253	26601171
rangers	4098	6484	26571432
cereal	9988	2658	26548104
robinson	6165	4305	26540325
remembers	4874	5444	26534056
opportunities	2495	10627	26514365
wrestling	8826	3000	26478000
expo	2018	13077	26389386
seniors	5108	5165	26382820
stylish	3005	8778	26377890
writes	3862	6828	26369736
honored	1758	14999	26368242
trio	6432	4097	26351904
listing	7894	3338	26350172
racist	11377	2314	26326378
juicy	5613	4689	26319357
scoop	3824	6871	26274704
oven	6801	3863	26272263
saudi	11709	2239	26216451
deadly	4172	6280	26200160
politics	3382	7736	26163152
melt	7048	3710	26148080
fred	7588	3444	26133072
nancy	9583	2721	26075343
tested	6000	4340	26040000
protein	3440	7562	26013280
injury	3248	8007	26006736
engagement	6064	4283	25972112
deserved	7164	3622	25948008
carbon	5098	5088	25938624
shoots	7089	3654	25903206
speakers	3116	8278	25794248
lbs	3997	6451	25784647
awful	11396	2261	25766356
fog	4426	5808	25706208
molly	8157	3150	25694550
facility	3237	7937	25692069
independent	5836	4397	25660892
showtime	4364	5878	25651592
returning	3003	8519	25582557
preparation	5839	4379	25568981
spoken	7381	3459	25530879
tastes	5690	4484	25513960
sleeps	9966	2560	25512960
lewis	3056	8346	25505376
scored	3331	7655	25498805
constant	6231	4090	25484790
mubarak	7208	3535	25480280
marina	7175	3533	25349275
reporting	5110	4957	25330270
badass	7550	3355	25330250
smiley	9397	2695	25324915
organization	2461	10290	25323690
incident	3863	6555	25321965
hooked	7025	3588	25205700
vans	6651	3789	25200639
facial	8844	2845	25161180
roller	8014	3139	25155946
paradise	3329	7556	25153924
grandmother	10621	2368	25150528
roasted	5740	4380	25141200
ranch	5123	4897	25087331
reduce	2931	8557	25080567
worn	6910	3621	25021110
fm	8177	3056	24988912
fate	8255	3025	24971375
pickup	7359	3393	24969087
sausage	8043	3104	24965472
brunch	1517	16456	24963752
traditional	3732	6689	24963348
definition	8215	3038	24957170
lifting	6858	3638	24949404
resolution	2606	9571	24942026
pipe	11958	2079	24860682
faithful	6163	4029	24830727
comfy	7850	3162	24821700
peaceful	5245	4732	24819340
backpack	10106	2455	24810230
scout	6615	3750	24806250
documents	8717	2845	24799865
commute	6292	3941	24796772
caramel	5823	4251	24753573
charm	6446	3837	24733302
uploaded	3697	6687	24721839
gusts	8008	3083	24688664
bugs	10432	2364	24661248
reference	9228	2672	24657216
boarding	9709	2537	24631733
recover	6633	3710	24608430
fifty	10189	2412	24575868
destroyed	6323	3885	24564855
hamilton	4337	5660	24547420
beard	6626	3700	24516200
spider	10657	2300	24511100
painted	5633	4348	24492284
liberty	3513	6966	24471558
cosplay	8555	2858	24450190
presented	1680	14550	24444000
farewell	5670	4310	24437700
penny	6121	3990	24422790
misses	15715	1554	24421110
warming	3917	6225	24383325
cave	6749	3612	24377388
emotion	10514	2318	24371452
belle	9181	2653	24357193
diane	8494	2867	24352298
correctly	3645	6674	24326730
persons	8528	2849	24296272
practicing	8117	2992	24286064
complaining	12163	1996	24277348
sigh	19130	1268	24256840
attractive	12451	1948	24254548
champions	1634	14820	24215880
genius	3881	6232	24186392
nest	7503	3223	24182169
bride	4060	5954	24173240
writer	3858	6261	24154938
nephew	13778	1752	24139056
pancakes	5644	4276	24133744
mitch	10372	2326	24125272
grip	10646	2265	24113190
ongoing	4290	5619	24105510
fluffy	10581	2277	24092937
explained	9894	2432	24062208
barn	4392	5478	24059376
cameras	3772	6376	24050272
pony	9833	2445	24041685
cue	9977	2409	24034593
seasons	3249	7390	24010110
begging	20175	1190	24008250
candidate	2954	8086	23886044
allowing	4044	5893	23831292
junk	8797	2709	23831073
superman	8669	2744	23787736
wasting	14919	1594	23780886
blocks	6663	3569	23780247
newly	2680	8872	23776960
spice	3511	6771	23772981
blade	11224	2117	23761208
whip	10150	2340	23751000
maximum	6143	3866	23748838
pill	13330	1780	23727400
sunrise	2542	9331	23719402
claire	10237	2317	23719129
majority	5030	4712	23701360
seeking	2953	8020	23683060
terry	4474	5293	23680882
safely	3315	7141	23672415
rocket	6457	3666	23671362
cabin	5891	4015	23652365
sings	10086	2345	23651670
julian	9638	2450	23613100
factor	4026	5862	23600412
users	2177	10837	23592149
chic	3951	5959	23544009
executive	2334	10086	23540724
diabetes	3972	5924	23530128
travelling	3243	7254	23524722
olive	7637	3077	23499049
trained	5571	4217	23492907
wished	12062	1947	23484714
setup	5360	4368	23412480
vince	10042	2327	23367734
goa	11550	2023	23365650
technical	5348	4368	23360064
whale	6858	3406	23358348
freeze	6833	3417	23348361
judging	7925	2944	23331200
perry	3464	6733	23323112
cowboys	2780	8384	23307520
pressed	9585	2431	23301135
worrying	12648	1842	23297616
carefully	6145	3791	23295695
screening	2130	10925	23270250
criminal	5222	4456	23269232
monica	9096	2557	23258472
guessed	7015	3309	23212635
sins	6868	3375	23179500
wears	8767	2638	23127346
significant	2858	8068	23058344
opinions	5469	4215	23051835
muscles	6209	3711	23041599
renew	9664	2383	23029312
tunes	1762	13068	23025816
goat	7673	2999	23011327
ties	6412	3580	22954960
hears	15270	1501	22920270
seed	4759	4816	22919344
sketch	9016	2537	22873592
maintenance	5502	4152	22844304
virginia	2170	10526	22841420
cheering	4198	5427	22782546
landing	4910	4637	22767670
bakery	5689	3989	22693421
lions	2974	7625	22676750
leon	8782	2581	22666342
kent	7785	2910	22654350
materials	6924	3269	22634556
backs	9715	2329	22626235
seafood	2626	8606	22599356
butterfly	5580	4049	22593420
luckily	7259	3108	22560972
species	2573	8748	22508604
tackle	4043	5556	22462908
vanilla	6283	3572	22442876
turbo	5052	4429	22375308
pushes	19670	1137	22364790
supported	3072	7277	22354944
races	3012	7420	22349040
grounded	20711	1079	22347169
printed	4848	4601	22305648
figures	5139	4331	22257009
graduating	7282	3056	22253792
leadership	2382	9337	22240734
veg	17993	1235	22221355
troy	6743	3294	22211442
salty	14434	1538	22199492
ruth	9892	2244	22197648
arrival	3462	6410	22191420
provided	2649	8376	22188024
rounds	4448	4986	22177728
combination	3685	6013	22157905
thee	10826	2044	22128344
shelby	6307	3508	22124956
advanced	5545	3990	22124550
vanessa	9495	2330	22123350
farmers	2671	8282	22121222
boil	14864	1487	22102768
dramatic	6492	3403	22092276
toll	8047	2744	22080968
zack	10667	2070	22080690
outstanding	2351	9390	22075890
toby	8505	2595	22070475
allows	3173	6952	22058696
universal	3552	6209	22054368
russian	3043	7243	22040449
bleeding	18613	1183	22019179
worthy	4766	4619	22014154
lifted	6630	3320	22011600
rapper	6644	3307	21971708
wars	10805	2032	21955760
guidance	6068	3612	21917616
rarely	8841	2478	21907998
davis	2369	9226	21856394
rad	5495	3976	21848120
threatened	7351	2972	21847172
subway	7445	2926	21784070
replied	16691	1305	21781755
rubber	9068	2402	21781336
grandparents	12595	1729	21776755
captured	2395	9091	21772945
assistant	6732	3234	21771288
outfits	4165	5224	21757960
understood	10417	2088	21750696
clicking	2135	10183	21740705
opera	4839	4490	21727110
pumped	3123	6951	21707973
summit	2059	10541	21703919
reverse	6349	3416	21688184
topics	4023	5391	21687993
selena	9914	2187	21681918
fastest	3723	5819	21664137
that'll	10789	2007	21653523
barbie	10634	2036	21650824
particular	4773	4531	21626463
drawn	4754	4549	21625946
resources	2141	10079	21579139
pace	5141	4197	21576777
shield	5791	3724	21565684
donna	8363	2578	21559814
rabbit	8709	2475	21554775
recipes	1017	21191	21551247
category	2893	7429	21492097
confusing	14857	1446	21483222
pencil	13402	1598	21416396
sammy	10182	2099	21372018
stats	6529	3273	21369417
theirs	11317	1886	21343862
worlds	6253	3412	21335236
colorful	3141	6792	21333672
cabinet	6432	3316	21328512
poison	10108	2107	21297556
graham	3635	5850	21264750
situations	5831	3645	21253995
cheesy	6821	3114	21240594
lighter	7074	3001	21229074
patriots	2815	7541	21227915
ouch	17159	1237	21225683
approve	11738	1808	21222304
meow	14868	1427	21216636
trivia	1116	19004	21208464
russell	2997	7075	21203775
northern	1840	11512	21182080
crab	4043	5236	21169148
habits	3480	6081	21161880
puck	6852	3087	21152124
files	8905	2374	21140470
resist	3660	5773	21129180
scam	7510	2812	21118120
vincent	8573	2461	21098153
honors	5017	4204	21091468
germany	2327	9063	21089601
enroll	6607	3192	21089544
trainer	4386	4808	21087888
beers	2733	7712	21076896
sofa	9913	2126	21075038
donuts	5317	3960	21055320
relay	6414	3273	20993022
abandoned	4724	4443	20988732
adds	6457	3250	20985250
purse	8907	2355	20975985
description	5338	3929	20973002
mph	1907	10972	20923604
religious	3641	5744	20913904
require	4631	4514	20904334
grilled	2973	7031	20903163
vitamin	5736	3644	20901984
awareness	1517	13775	20896675
starbucks	5560	3758	20894480
masters	2959	7060	20890540
chile	8573	2435	20875255
saga	9759	2139	20874501
veteran	2940	7099	20871060
spark	8359	2496	20864064
federal	2037	10239	20856843
switched	10345	2016	20855520
reads	6713	3105	20843865
finance	5943	3500	20800500
travels	2869	7246	20788774
drill	6438	3229	20788302
rib	6778	3065	20774570
popping	6681	3109	20771229
springs	2764	7506	20746584
failing	9311	2228	20744908
emails	3615	5729	20710335
proposed	4629	4473	20705517
republic	3259	6353	20704427
establish	13659	1510	20625090
retail	3129	6585	20604465
shocking	3003	6852	20576556
snowing	7250	2838	20575500
succeed	3330	6169	20542770
paste	14704	1397	20541488
scholarship	4171	4924	20538004
bump	7355	2792	20535160
countdown	1379	14849	20476771
firm	4962	4125	20468250
suggestion	7456	2745	20466720
chop	10516	1946	20464136
haircut	9246	2213	20461398
crashed	5417	3777	20460009
values	3188	6417	20457396
protecting	4913	4163	20452819
combat	3370	6066	20442420
measure	4088	4996	20423648
cindy	9591	2129	20419239
stocks	5602	3641	20396882
donated	1799	11332	20386268
erin	6429	3167	20360643
sadness	9873	2062	20358126
commenting	7417	2743	20344831
automatically	5940	3421	20320740
wrapping	6802	2987	20317574
stickers	4933	4117	20309161
creator	4658	4360	20308880
parks	3132	6483	20304756
username	17437	1162	20261794
trusting	8823	2294	20239962
temporary	7059	2867	20238153
sessions	1546	13036	20153656
useless	17328	1162	20135136
legacy	2100	9588	20134800
economic	1984	10140	20117760
naturally	5186	3879	20116494
rugby	2134	9424	20110816
belongs	5821	3453	20099913
pending	13840	1452	20095680
applied	6085	3293	20037905
cent	4396	4555	20023780
mickey	6842	2923	19999166
climbing	4281	4671	19996551
flies	5907	3384	19989288
banks	3336	5983	19959288
greetings	3870	5156	19953720
rejected	9376	2128	19952128
largest	1351	14764	19946164
appeared	3453	5763	19899639
adoption	2003	9934	19897802
endless	3914	5082	19890948
holes	7343	2706	19870158
hobby	9222	2154	19864188
needing	8351	2378	19858678
freshman	8696	2276	19792096
buyer	15024	1317	19786608
dump	11544	1713	19774872
divorce	8614	2291	19734674
motorcycle	3788	5208	19727904
curse	10558	1868	19722344
adventures	3032	6501	19711032
loyalty	5842	3373	19705066
sheets	9351	2107	19702557
raped	15211	1294	19683034
refer	7973	2468	19677364
rig	6093	3227	19662111
acoustic	2921	6727	19649567
toyota	3567	5503	19629201
occasion	2520	7788	19625760
capable	4636	4229	19605644
admitted	6070	3226	19581820
behalf	3332	5872	19565504
useful	3565	5482	19543330
viewing	2475	7894	19537650
advise	8981	2175	19533675
cocktail	2034	9600	19526400
sally	7901	2466	19483866
backyard	3032	6425	19480600
hadn't	11356	1715	19475540
reviews	1945	10005	19459725
domestic	2262	8601	19455462
garlic	4054	4795	19438930
clips	3500	5543	19400500
denver	2420	8012	19389040
interviews	2290	8449	19348210
pineapple	6822	2836	19347192
surprising	3950	4894	19331300
muhammad	5260	3675	19330500
onion	5305	3641	19315505
possibility	5274	3656	19281744
hardcore	5836	3301	19264636
miranda	6254	3080	19262320
punishment	8026	2399	19254374
transport	5894	3265	19243910
courses	2220	8655	19214100
chemistry	10065	1905	19173825
owen	6474	2961	19169514
encounter	3421	5600	19157600
catches	6537	2930	19153410
zombies	6929	2763	19144827
quietly	12791	1496	19135336
attended	2078	9204	19125912
introduced	3651	5226	19080126
cooper	3216	5928	19064448
exposed	6103	3122	19053566
logic	9767	1950	19045650
chocolates	8882	2143	19034126
shipped	4161	4573	19028253
zip	8231	2308	18997148
organic	2691	7059	18995769
banner	5311	3576	18992136
veterans	1161	16346	18977706
replaced	6694	2834	18970796
weigh	5695	3330	18964350
appreciation	3032	6253	18959096
ribbon	5207	3640	18953480
guarantee	4017	4716	18944172
pile	8865	2130	18882450
heights	2860	6592	18853120
differently	5391	3492	18825372
shampoo	13069	1440	18819360
supporters	1562	12043	18811166
method	4388	4281	18785028
incredibly	2655	7070	18770850
creation	2331	8052	18769212
courtesy	1067	17575	18752525
glue	15812	1183	18705596
recall	5622	3324	18687528
cliff	5549	3366	18677934
flew	6308	2958	18659064
lawyer	7523	2478	18641994
unfair	15180	1227	18625860
weapons	4392	4235	18600120
units	5224	3550	18545200
boxer	6457	2872	18544504
owned	4200	4409	18517800
utah	3280	5645	18515600
donations	1830	10105	18492150
blankets	8533	2162	18448346
survival	3530	5222	18433660
noted	11632	1584	18425088
identify	3419	5389	18424991
glenn	5629	3272	18418088
typical	5414	3393	18369702
vegan	2850	6427	18316950
trading	4687	3908	18316796
custody	3844	4764	18312816
bingo	6939	2639	18312021
physics	10990	1666	18309340
teenager	5910	3098	18309180
seal	5993	3055	18308615
addicted	10688	1712	18297856
embrace	3207	5700	18279900
blown	4606	3960	18239760
kolkata	12528	1455	18228240
vodka	6438	2829	18213102
peep	8752	2081	18212912
forecast	538	33830	18200540
luxury	1688	10770	18179760
sweets	6253	2900	18133700
finale	1729	10477	18114733
bits	6462	2803	18112986
chilly	2459	7365	18110535
thailand	4121	4392	18099432
cracked	9287	1946	18072502
originally	5195	3476	18057820
baton	7067	2552	18034984
reporter	2195	8216	18034120
hometown	2407	7492	18033244
login	13711	1315	18029965
impression	6070	2970	18027900
coin	7966	2263	18027058
salsa	5648	3190	18017120
spinning	3857	4670	18012190
fears	3619	4975	18004525
coaches	2642	6814	18002588
lopez	4490	4007	17991430
hips	15903	1131	17986293
dealer	7098	2533	17979234
scars	12518	1436	17975848
showroom	4174	4305	17969070
lloyd	5998	2995	17964010
gloves	5764	3110	17926040
gems	7181	2493	17902233
bulls	2595	6895	17892525
candle	5736	3118	17884848
trapped	5207	3434	17880838
splash	3487	5117	17842979
messaging	14592	1222	17831424
perspective	3419	5207	17802733
colours	2199	8091	17792109
submitted	2459	7235	17790865
somewhat	10276	1728	17756928
craig	2878	6166	17745748
colorado	1523	11651	17744473
ships	5621	3156	17739876
drawings	7147	2479	17717413
feast	2179	8126	17706554
nicely	5977	2961	17697897
lowest	5675	3117	17688975
dentist	13560	1303	17668680
stones	3470	5088	17655360
meetings	2956	5966	17635496
resting	9040	1947	17600880
earthquake	3044	5773	17573012
honesty	12316	1424	17537984
explaining	7646	2290	17509340
handy	2699	6481	17492219
abortion	3561	4904	17463144
owl	5762	3029	17453098
releasing	2479	7035	17439765
penalty	5869	2971	17436799
dumped	11837	1473	17435901
invest	5134	3396	17435064
dull	8813	1978	17432114
audition	6261	2782	17418102
collar	8847	1968	17410896
leggings	11543	1507	17395301
faculty	3585	4844	17365740
revealed	1402	12371	17344142
canceled	6389	2714	17339746
relatives	8916	1939	17288124
melody	10083	1713	17272179
winds	1312	13160	17265920
contacts	12663	1363	17259669
ditch	8354	2066	17259364
slick	5883	2933	17254839
cinnamon	4377	3941	17249757
ridiculous	4977	3465	17245305
portal	13034	1321	17217914
claimed	3921	4390	17213190
romeo	8545	2013	17201085
sandra	8993	1912	17194616
dragons	4492	3826	17186392
disgusting	8403	2045	17184135
chaos	4524	3796	17173104
voyage	13189	1301	17158889
celebrated	1593	10763	17145459
television	1522	11256	17131632
christopher	3721	4597	17105437
shiny	5437	3144	17093928
cowboy	3836	4456	17093216
infection	10219	1672	17086168
frustrated	9170	1863	17083710
minus	11446	1492	17077432
harmony	4855	3514	17060470
voters	2279	7479	17044641
butler	4639	3670	17025130
maps	5404	3144	16990176
michigan	1528	11113	16980664
herd	10601	1599	16950999
tours	2016	8406	16946496
toxic	6108	2774	16943592
academy	7718	2195	16941010
bridal	2808	6033	16940664
circus	2602	6510	16939020
proved	6012	2815	16923780
sexually	7042	2402	16914884
ordinary	5068	3337	16911916
riders	1889	8948	16902772
russia	2079	8130	16902270
documentary	1686	10023	16898778
teenage	5764	2931	16894284
communicate	7218	2338	16875684
zoe	10666	1582	16873612
mild	4561	3699	16871139
arrange	14289	1180	16861020
embarrassing	8333	2023	16857659
visual	3906	4314	16850484
periods	9643	1741	16788463
overtime	5590	3000	16770000
o'clock	5168	3240	16744320
mash	10585	1578	16703130
spiritual	2153	7755	16696515
notification	11576	1441	16681016
tunnel	6371	2613	16647423
squeeze	7974	2087	16641738
joins	2070	8020	16601400
entertain	7020	2364	16595280
violent	4635	3580	16593300
silk	5945	2789	16580605
kidney	7444	2227	16577788
imagination	5442	3046	16576332
howard	2708	6110	16545880
eastern	1655	9996	16543380
vitamins	8414	1965	16533510
sol	15680	1054	16526720
helen	5893	2798	16488614
gabriel	6849	2407	16485543
elder	11202	1471	16478142
cuter	11632	1416	16470912
supportive	8463	1944	16452072
script	7466	2202	16440132
gospel	2075	7922	16438150
critical	3525	4662	16433550
rope	6686	2454	16407444
neon	5620	2918	16399160
polish	5098	3214	16384972
supper	10596	1546	16381416
satisfy	4600	3558	16366800
smarter	6413	2549	16346737
verse	5335	3062	16335770
eden	6281	2600	16330600
halfway	4906	3321	16292826
stressful	7660	2127	16292820
cart	5989	2715	16260135
females	11630	1398	16258740
relaxed	5932	2740	16253680
scores	2342	6939	16251138
surprises	2558	6352	16248416
sixth	5773	2813	16239449
warned	4759	3410	16228190
graphic	3084	5259	16218756
rita	9559	1696	16212064
stabbed	8897	1822	16210334
ministry	2171	7466	16208686
elephant	3819	4244	16207836
krishna	16057	1009	16201513
entering	2611	6201	16190811
ceiling	6515	2484	16183260
launched	1230	13155	16180650
dunk	5649	2864	16178736
protective	14419	1120	16149280
terror	3988	4049	16147412
earl	6098	2640	16098720
brooke	8399	1916	16092484
mercury	5749	2797	16079953
velvet	4020	3999	16075980
outs	6041	2660	16069060
discussed	4421	3633	16061493
focusing	4499	3569	16056931
haunted	4306	3726	16044156
christina	5439	2948	16034172
teaser	2749	5831	16029419
brighter	4098	3910	16023180
charming	4093	3913	16015909
businesses	1370	11677	15997490
overcome	2702	5917	15987734
bishop	3647	4366	15922802
reset	14272	1115	15913280
dew	10802	1473	15911346
coins	7874	2016	15873984
gavin	8593	1845	15854085
mature	14462	1096	15850352
retreat	3931	4026	15826206
document	8411	1881	15821091
shuttle	4753	3328	15817984
donating	2156	7336	15816416
lightly	13447	1175	15800225
leslie	8762	1803	15797886
diagnosed	2889	5465	15788385
forcing	10379	1521	15786459
tanks	7017	2247	15767199
packages	1634	9643	15756662
dodge	5138	3066	15753108
trinity	8975	1754	15742150
sober	12356	1274	15741544
brick	4876	3227	15734852
flame	5755	2734	15734170
networking	2856	5509	15733704
remains	1776	8840	15699840
chairs	5179	3031	15697549
vol	5113	3070	15696910
sites	3405	4607	15686835
command	4344	3611	15686184
delayed	5147	3046	15677762
saver	9598	1630	15644740
hurricane	1599	9776	15631824
nurses	3498	4456	15587088
define	5074	3071	15582254
stepping	4377	3554	15555858
premier	1419	10944	15529536
rode	10754	1443	15518022
savannah	9448	1642	15513616
christine	5510	2815	15510650
refused	4559	3400	15500600
rim	11670	1327	15486090
zoom	10123	1529	15478067
stack	3961	3904	15463744
cheaper	5841	2645	15449445
pedro	10599	1457	15442743
toss	4886	3160	15439760
defending	4481	3445	15437045
marvin	10719	1440	15435360
canvas	4454	3465	15433110
warmer	2438	6329	15430102
mutual	8678	1776	15412128
brady	3203	4811	15409633
threatening	5356	2877	15409212
vintage	2122	7259	15403598
locations	1014	15188	15400632
sofia	10837	1421	15399377
peach	6218	2475	15389550
represent	2622	5866	15380652
pause	7911	1942	15363162
lawn	3094	4965	15361710
victims	1481	10370	15357970
agenda	4166	3686	15355876
milan	6217	2466	15331122
articles	4585	3335	15290975
backing	5398	2828	15265544
janet	7051	2165	15265415
melanie	12276	1243	15259068
twisted	6716	2272	15258752
todd	2456	6212	15256672
programme	1945	7839	15246855
resign	13420	1136	15245120
fabric	3358	4538	15238604
tigers	1675	9097	15237475
oklahoma	1429	10655	15225995
homecoming	2313	6582	15224166
tote	7020	2168	15219360
sage	11837	1284	15198708
burst	5671	2677	15181267
portion	3718	4074	15147132
drift	3418	4430	15141740
coloring	7432	2035	15124120
plates	5734	2633	15097622
rex	7051	2139	15082089
stable	6865	2196	15075540
cans	5538	2722	15074436
penguin	3665	4111	15066815
grows	5306	2836	15047816
approval	6203	2422	15023666
valuable	2292	6551	15014892
settings	8011	1874	15012614
hiking	4746	3163	15011598
diploma	10974	1367	15001458
pictured	2089	7175	14988575
omar	10381	1443	14979783
nearby	3534	4236	14970024
filming	1488	10053	14958864
sunglasses	4151	3598	14935298
passionate	3371	4430	14933530
connecting	4694	3180	14926920
contests	3529	4228	14920612
surface	2785	5357	14919245
brighten	2644	5641	14914804
danielle	7784	1914	14898576
slides	12198	1221	14893758
steady	6186	2407	14889702
footage	1277	11646	14871942
lotion	12174	1219	14840106
classmates	13352	1110	14820720
orientation	6193	2391	14807463
vic	10333	1432	14796856
ordering	4757	3109	14789513
listed	2465	5987	14757955
exhibition	1145	12887	14755615
carson	4354	3382	14725228
float	4516	3260	14722160
explanation	7139	2062	14720618
closely	3506	4197	14714682
harris	2123	6917	14684791
spoiled	12008	1222	14673776
meanwhile	4752	3086	14664672
flames	2970	4934	14653980
surrender	6024	2431	14644344
nicki	6783	2153	14603799
props	6099	2393	14594907
dolly	6959	2097	14593023
paula	7472	1952	14585344
runner	3983	3654	14553882
flights	1342	10840	14547280
darn	9288	1566	14545008
whisper	10341	1406	14539446
eyebrows	13146	1105	14526330
guardian	4727	3073	14526071
jude	7199	2016	14513184
exhausted	7392	1962	14503104
slave	8516	1703	14502748
expose	9978	1453	14498034
tender	5633	2573	14493709
pins	8418	1721	14487378
noble	4067	3562	14486654
hotels	2295	6308	14476860
eleven	6690	2160	14450400
gordon	2144	6733	14435552
hugh	7479	1930	14434470
tradition	1815	7942	14414730
wreck	6726	2140	14393640
theaters	1547	9303	14391741
basement	8530	1687	14390110
fitting	4242	3390	14380380
backup	8302	1732	14379064
windy	4210	3414	14372940
sharon	4949	2904	14371896
onwards	3535	4065	14369775
readers	1198	11984	14356832
abused	8503	1687	14344561
strangers	5785	2479	14341015
disappear	7259	1973	14322007
trials	4830	2965	14320950
tick	7310	1958	14312980
suggested	4484	3190	14303960
heating	3656	3911	14298616
clubs	2589	5516	14280924
brace	6633	2153	14280849
sophia	10244	1394	14280136
erik	8299	1720	14274280
determined	2790	5116	14273640
manny	8104	1761	14271144
sells	5525	2583	14271075
afterwards	6756	2112	14268672
realise	6418	2223	14267214
cracking	4074	3501	14263074
gandhi	6634	2149	14256466
cloudy	2110	6754	14250940
finishes	6807	2092	14240244
raffle	2212	6418	14196616
parker	4354	3260	14194040
strict	13869	1022	14174118
donor	3942	3594	14167548
dustin	5159	2746	14166614
compliment	8177	1732	14162564
loop	4136	3408	14095488
struggles	4904	2873	14089192
breed	5273	2671	14084183
fortune	3419	4117	14076023
viva	10321	1362	14057202
twilight	4382	3206	14048692
flex	5993	2340	14023620
unicorn	11965	1171	14011015
adore	6690	2094	14008860
stated	7188	1947	13995036
burnt	9133	1531	13982623
discussing	2081	6718	13980158
pads	8894	1570	13963580
canon	4584	3046	13962864
flags	3476	4015	13956140
expectations	3375	4132	13945500
lists	3895	3573	13916835
rating	4581	3037	13912497
rehearsal	3713	3745	13905185
maggie	7080	1963	13898040
backed	6176	2249	13889824
harvey	3836	3618	13878648
specifically	4552	3048	13874496
chemical	5610	2472	13867920
cox	4851	2858	13864158
carrie	2677	5174	13850798
nepal	4851	2849	13820499
hillary	1440	9593	13813920
surrounded	4234	3262	13811308
titan	8634	1598	13797132
posters	2984	4623	13795032
sorts	5239	2632	13789048
trending	3732	3692	13778544
tray	8801	1565	13773565
skies	1349	10208	13770592
petrol	10945	1258	13768810
warn	8334	1651	13759434
purchased	1834	7498	13751332
sharks	1715	8011	13738865
sting	6139	2237	13732943
proven	4779	2869	13710951
goodies	1238	11074	13709612
understands	9288	1476	13709088
paws	4363	3133	13669279
rail	4104	3329	13662216
input	5401	2529	13659129
pooch	9074	1504	13647296
tampa	2045	6672	13644240
garbage	7029	1941	13643289
buried	4054	3364	13637656
symptoms	3221	4230	13624830
shorter	7437	1832	13624584
pats	11152	1221	13616592
sector	4637	2933	13600321
